AccountID,CustomerID,AccountType,OpenDate,Status,BranchID,BalanceSnapshot,IFSCCode,AccountTier
9380,4785,Loan,01-08-24,Active,198,261346.44,BKID0007465,Gold
9381,21357,Savings,09-05-24,Active,112,227829.72,BKID0007849,Silver
9382,21512,Current,24-12-24,Active,111,84742.7,BKID0006722,Silver
9383,14426,Current,08-04-24,Closed,11,90686.38,BKID0004914,Platinum
9384,14231,Fixed Deposit,20-09-24,Closed,87,50349.07,BKID0002313,Gold
9385,4127,Loan,23-09-24,Closed,21,461362.79,BKID0008438,Gold
9386,6800,Savings,07-04-24,Closed,8,345853.22,BKID0003971,Platinum
9387,26525,Loan,02-07-24,Active,172,280682.24,BKID0005997,Silver
9388,11282,Recurring Deposit,13-07-24,Closed,71,142789.56,BKID0009316,Silver
9389,6268,Recurring Deposit,25-10-24,Active,73,485870.06,BKID0007608,Silver
9390,12483,Loan,31-12-24,Closed,13,343679.75,BKID0006864,Silver
9391,19266,Recurring Deposit,19-08-24,Closed,4,31008.28,BKID0002775,Silver
9392,13892,Loan,16-01-25,Active,30,279314.59,BKID0002310,Platinum
9393,1970,Savings,08-09-24,Active,28,477750.59,BKID0002070,Silver
9394,5474,Fixed Deposit,12-10-24,Closed,157,312007.27,BKID0009177,Silver
9395,23697,Loan,06-08-24,Active,86,257708.2,BKID0001135,Gold
9396,11382,Current,20-11-24,Closed,107,447798.19,BKID0009072,Gold
9397,9299,Fixed Deposit,02-05-24,Active,67,267234.3,BKID0002783,Silver
9398,17009,Fixed Deposit,01-09-24,Closed,4,420907.26,BKID0004206,Silver
9399,23925,Current,20-01-25,Active,160,118651.5,BKID0007728,Gold
9400,15301,Savings,03-09-24,Active,121,33098.71,BKID0003713,Gold
9401,11311,Recurring Deposit,09-02-25,Active,116,63830.46,BKID0001299,Gold
9402,14142,Savings,19-07-24,Closed,67,498464.93,BKID0009340,Silver
9403,20329,Fixed Deposit,26-11-24,Closed,57,290416.61,BKID0004033,Silver
9404,793,Savings,07-07-24,Active,48,250923.31,BKID0008232,Gold
9405,25615,Fixed Deposit,01-10-24,Closed,3,96391.22,BKID0001098,Silver
9406,28730,Fixed Deposit,19-11-24,Closed,134,270266.34,BKID0006172,Silver
9407,18271,Recurring Deposit,24-02-25,Closed,110,132540.35,BKID0002407,Silver
9408,25785,Current,05-02-25,Closed,10,326022.56,BKID0002913,Gold
9409,18341,Loan,24-01-25,Closed,167,431965.76,BKID0002996,Silver
9410,21023,Recurring Deposit,22-12-24,Active,190,71919.85,BKID0008145,Gold
9411,7155,Savings,20-04-24,Active,39,156059.15,BKID0003007,Silver
9412,3373,Savings,15-11-24,Closed,50,150097.55,BKID0002585,Silver
9413,9487,Loan,20-02-25,Closed,77,103534.22,BKID0008745,Platinum
9414,3052,Current,12-09-24,Closed,135,288792.28,BKID0003365,Gold
9415,29045,Loan,15-04-24,Closed,197,75278.92,BKID0005714,Gold
9416,3529,Loan,12-03-25,Active,52,286048.69,BKID0005131,Silver
9417,2511,Recurring Deposit,08-03-25,Active,114,358742.75,BKID0003169,Gold
9418,15771,Recurring Deposit,03-10-24,Closed,65,219035.12,BKID0005137,Silver
9419,7369,Recurring Deposit,18-11-24,Closed,163,249206.23,BKID0009261,Silver
9420,21488,Recurring Deposit,02-02-25,Active,187,93347.7,BKID0003597,Gold
9421,8398,Recurring Deposit,14-09-24,Active,181,178503.74,BKID0003018,Silver
9422,3953,Fixed Deposit,31-10-24,Active,49,101960.76,BKID0008688,Silver
9423,15226,Savings,19-06-24,Closed,104,171118.1,BKID0006992,Gold
9424,16735,Loan,30-07-24,Closed,151,227139.88,BKID0002175,Silver
9425,7309,Current,01-01-25,Closed,145,282341.53,BKID0005226,Platinum
9426,15436,Fixed Deposit,19-10-24,Closed,195,350304.46,BKID0004182,Gold
9427,26803,Fixed Deposit,06-07-24,Closed,152,43850.83,BKID0001192,Platinum
9428,6595,Loan,14-04-24,Closed,74,278634.34,BKID0003039,Silver
9429,20700,Savings,08-09-24,Active,71,229516.58,BKID0007523,Silver
9430,27401,Loan,14-08-24,Active,144,116649.91,BKID0003803,Gold
9431,23720,Current,13-01-25,Closed,139,320026.27,BKID0007087,Gold
9432,24837,Current,03-06-24,Active,116,496763,BKID0003528,Gold
9433,12632,Loan,01-12-24,Active,13,378912.3,BKID0008687,Gold
9434,5976,Fixed Deposit,20-04-24,Active,137,457447.05,BKID0002767,Platinum
9435,18301,Fixed Deposit,08-09-24,Active,14,454795.62,BKID0001837,Platinum
9436,23607,Fixed Deposit,06-02-25,Closed,89,76258.66,BKID0003410,Silver
9437,11693,Savings,13-08-24,Closed,102,323621.04,BKID0005391,Platinum
9438,2139,Recurring Deposit,09-06-24,Active,5,348950.76,BKID0008041,Silver
9439,12791,Savings,23-03-25,Closed,148,253713.36,BKID0004635,Silver
9440,4166,Loan,02-10-24,Closed,62,92568.22,BKID0008235,Gold
9441,10613,Loan,30-03-25,Closed,136,161223.67,BKID0004254,Platinum
9442,7956,Fixed Deposit,10-07-24,Active,16,199746.08,BKID0003278,Platinum
9443,23494,Loan,28-08-24,Closed,103,123199.42,BKID0009124,Platinum
9444,12919,Recurring Deposit,29-04-24,Active,39,50428.9,BKID0002328,Silver
9445,927,Recurring Deposit,19-08-24,Active,120,434828.37,BKID0008440,Platinum
9446,28516,Loan,15-02-25,Closed,194,22404.37,BKID0005243,Platinum
9447,6333,Savings,09-10-24,Active,85,117944.92,BKID0001644,Gold
9448,10908,Current,15-09-24,Closed,106,222820.26,BKID0005726,Silver
9449,6640,Savings,02-04-24,Closed,171,145006.4,BKID0009196,Silver
9450,7541,Current,23-09-24,Closed,85,286417.05,BKID0006720,Silver
9451,21334,Savings,10-05-24,Closed,83,146417.16,BKID0005374,Silver
9452,16619,Loan,11-02-25,Active,148,76127.57,BKID0007809,Gold
9453,108,Recurring Deposit,07-11-24,Closed,95,277669.9,BKID0003047,Platinum
9454,29864,Savings,02-12-24,Active,197,25574.84,BKID0009470,Silver
9455,23940,Recurring Deposit,11-06-24,Closed,173,266554.31,BKID0001582,Platinum
9456,9481,Fixed Deposit,12-04-24,Closed,175,377257.83,BKID0001458,Gold
9457,6936,Recurring Deposit,25-10-24,Closed,138,30448.28,BKID0003509,Platinum
9458,17220,Savings,30-04-24,Closed,97,488140.26,BKID0008477,Gold
9459,9321,Loan,23-08-24,Closed,123,428168.26,BKID0003280,Platinum
9460,14714,Savings,17-04-24,Closed,38,230532.95,BKID0001267,Platinum
9461,20293,Savings,19-04-24,Active,174,243628.03,BKID0004608,Gold
9462,3669,Current,17-09-24,Closed,127,201007.26,BKID0004171,Platinum
9463,6346,Loan,23-11-24,Closed,2,75604.78,BKID0003177,Gold
9464,15038,Fixed Deposit,27-01-25,Active,196,339285.88,BKID0007166,Silver
9465,18143,Savings,01-01-25,Active,82,154711.17,BKID0008612,Gold
9466,2030,Savings,07-11-24,Active,42,426513.07,BKID0009693,Platinum
9467,27290,Savings,15-05-24,Closed,41,251088.45,BKID0006774,Platinum
9468,6775,Loan,22-10-24,Active,48,196342.44,BKID0002329,Platinum
9469,18575,Current,23-06-24,Active,55,297638.11,BKID0003219,Platinum
9470,28495,Recurring Deposit,28-10-24,Closed,48,447697.93,BKID0008173,Platinum
9471,27422,Loan,11-03-25,Closed,164,284312.44,BKID0008670,Platinum
9472,18471,Fixed Deposit,13-10-24,Active,106,357457.59,BKID0001953,Silver
9473,10975,Fixed Deposit,17-09-24,Closed,53,481709.36,BKID0008748,Platinum
9474,6047,Savings,06-09-24,Active,24,499241.05,BKID0006374,Silver
9475,6362,Savings,24-01-25,Active,86,372327.93,BKID0008174,Gold
9476,29574,Savings,06-08-24,Closed,123,404403.83,BKID0005223,Silver
9477,16700,Recurring Deposit,21-04-24,Active,31,258529.79,BKID0005584,Gold
9478,923,Recurring Deposit,19-08-24,Active,21,369788.45,BKID0002831,Platinum
9479,18840,Recurring Deposit,01-07-24,Closed,109,107093.05,BKID0009667,Silver
9480,19526,Fixed Deposit,06-09-24,Closed,65,391632.64,BKID0005909,Platinum
9481,26533,Savings,30-05-24,Active,137,247149.76,BKID0009213,Gold
9482,4057,Loan,07-07-24,Closed,199,420460.66,BKID0007949,Platinum
9483,22027,Recurring Deposit,22-05-24,Closed,115,261358.68,BKID0006424,Gold
9484,27768,Current,14-10-24,Active,108,329243.51,BKID0009126,Silver
9485,22529,Loan,16-04-24,Closed,69,209832.04,BKID0004394,Platinum
9486,6472,Recurring Deposit,16-08-24,Active,43,179601.16,BKID0003635,Silver
9487,16761,Fixed Deposit,01-08-24,Closed,179,222997.86,BKID0005539,Silver
9488,14033,Recurring Deposit,22-04-24,Active,153,357454.24,BKID0007942,Platinum
9489,13778,Loan,28-05-24,Closed,80,180462.32,BKID0001439,Silver
9490,24865,Loan,01-06-24,Active,96,30669.55,BKID0003925,Silver
9491,18229,Fixed Deposit,15-04-24,Closed,28,165032.37,BKID0001154,Gold
9492,11582,Savings,27-12-24,Active,14,48798.03,BKID0007768,Gold
9493,12051,Current,27-07-24,Closed,164,171748.21,BKID0005251,Silver
9494,23367,Loan,17-09-24,Closed,195,337016.41,BKID0005147,Silver
9495,7894,Recurring Deposit,23-12-24,Closed,73,193646.72,BKID0006951,Silver
9496,28013,Fixed Deposit,13-03-25,Active,97,104840.37,BKID0001780,Silver
9497,21547,Savings,30-08-24,Active,129,23808.33,BKID0009680,Gold
9498,5149,Recurring Deposit,24-07-24,Active,60,39045.73,BKID0004176,Gold
9499,2776,Recurring Deposit,26-06-24,Closed,185,180412.91,BKID0004998,Gold
9500,20828,Savings,24-08-24,Closed,166,300905.59,BKID0004333,Silver
9501,18599,Current,16-04-24,Active,155,70445.48,BKID0001039,Platinum
9502,12327,Recurring Deposit,23-10-24,Active,87,473360.73,BKID0005734,Platinum
9503,20826,Recurring Deposit,13-12-24,Active,118,386337.74,BKID0009613,Silver
9504,10049,Savings,22-12-24,Active,7,17691,BKID0006612,Platinum
9505,26650,Loan,01-04-24,Closed,165,2179.25,BKID0002083,Gold
9506,14974,Recurring Deposit,02-05-24,Active,89,471108.73,BKID0002800,Platinum
9507,16534,Fixed Deposit,30-01-25,Closed,44,291427.93,BKID0003193,Gold
9508,17383,Fixed Deposit,05-07-24,Active,22,394660.19,BKID0002254,Silver
9509,14416,Recurring Deposit,12-03-25,Closed,176,224831.53,BKID0003417,Silver
9510,6085,Fixed Deposit,16-08-24,Closed,130,87351.43,BKID0007697,Platinum
9511,21896,Fixed Deposit,25-10-24,Active,4,135127.06,BKID0003686,Silver
9512,13281,Current,09-09-24,Active,2,168375.65,BKID0005306,Gold
9513,13089,Fixed Deposit,19-12-24,Active,34,238486.18,BKID0006373,Platinum
9514,1591,Fixed Deposit,15-08-24,Closed,5,218235.96,BKID0002433,Platinum
9515,3888,Savings,13-01-25,Closed,157,433099.98,BKID0001780,Silver
9516,25013,Fixed Deposit,01-12-24,Active,87,412984.5,BKID0009043,Gold
9517,27186,Loan,06-03-25,Active,152,34725.18,BKID0008690,Gold
9518,26348,Recurring Deposit,14-12-24,Closed,9,404015.09,BKID0005329,Gold
9519,6693,Savings,23-01-25,Active,39,236640.99,BKID0003156,Gold
9520,24339,Fixed Deposit,22-07-24,Closed,86,116304.31,BKID0008326,Platinum
9521,3107,Recurring Deposit,24-09-24,Closed,143,249155.65,BKID0006043,Gold
9522,6042,Current,06-10-24,Closed,121,288740.81,BKID0005615,Gold
9523,16497,Savings,30-09-24,Active,174,93254.85,BKID0002629,Gold
9524,28223,Loan,14-09-24,Active,88,213867.04,BKID0005263,Gold
9525,994,Recurring Deposit,15-07-24,Closed,153,491213.99,BKID0009019,Gold
9526,16429,Current,22-05-24,Closed,194,428226.69,BKID0008147,Silver
9527,16395,Loan,14-12-24,Active,80,97966.99,BKID0005563,Platinum
9528,2962,Savings,11-11-24,Closed,10,499344.46,BKID0004671,Platinum
9529,14600,Loan,08-01-25,Active,51,370933.54,BKID0006951,Silver
9530,671,Loan,20-07-24,Closed,43,40300.53,BKID0008144,Silver
9531,23018,Current,30-05-24,Closed,156,486734.56,BKID0007634,Gold
9532,22856,Recurring Deposit,03-11-24,Active,49,22085,BKID0003083,Silver
9533,5,Recurring Deposit,27-07-24,Active,59,28831.95,BKID0002573,Silver
9534,27158,Loan,20-09-24,Closed,39,84162.22,BKID0003899,Gold
9535,5393,Loan,20-12-24,Active,19,388944.94,BKID0007790,Gold
9536,14842,Fixed Deposit,16-06-24,Closed,65,31752.36,BKID0004848,Platinum
9537,6406,Recurring Deposit,19-11-24,Active,134,117299.2,BKID0009838,Gold
9538,11157,Loan,09-10-24,Active,112,259090.56,BKID0004347,Gold
9539,13752,Loan,08-12-24,Closed,121,348395.24,BKID0008144,Silver
9540,20038,Loan,03-09-24,Active,166,340389,BKID0007132,Silver
9541,15427,Savings,25-12-24,Active,101,498549.57,BKID0008050,Silver
9542,23767,Loan,26-06-24,Closed,102,451790.31,BKID0006718,Silver
9543,20553,Savings,02-05-24,Closed,116,279178.89,BKID0006333,Gold
9544,14600,Recurring Deposit,26-08-24,Closed,56,471882.1,BKID0002118,Silver
9545,5412,Recurring Deposit,17-08-24,Active,32,439941.82,BKID0002735,Gold
9546,29182,Recurring Deposit,12-04-24,Active,164,270349.93,BKID0004048,Platinum
9547,12924,Fixed Deposit,08-02-25,Closed,41,250115.38,BKID0002766,Platinum
9548,3414,Current,26-09-24,Active,131,136141.54,BKID0006415,Platinum
9549,12912,Loan,14-05-24,Closed,145,200577.99,BKID0002771,Platinum
9550,26653,Recurring Deposit,22-02-25,Closed,2,36448.58,BKID0001410,Silver
9551,19773,Fixed Deposit,09-07-24,Active,139,329640.16,BKID0006850,Gold
9552,18680,Loan,19-01-25,Active,85,141835.22,BKID0006465,Platinum
9553,18864,Recurring Deposit,14-06-24,Closed,105,78209.86,BKID0002874,Gold
9554,1521,Loan,09-01-25,Closed,68,487424.97,BKID0001093,Silver
9555,88,Fixed Deposit,24-12-24,Closed,119,465084.67,BKID0005340,Gold
9556,16505,Savings,10-08-24,Closed,178,476855.79,BKID0009289,Platinum
9557,510,Recurring Deposit,13-07-24,Active,163,463958.27,BKID0003277,Gold
9558,26467,Fixed Deposit,17-02-25,Active,8,488095.61,BKID0005859,Platinum
9559,22206,Savings,20-05-24,Closed,107,19171.42,BKID0005677,Gold
9560,18414,Current,31-12-24,Active,196,109501.59,BKID0009217,Gold
9561,1930,Loan,13-11-24,Active,89,163742.13,BKID0008848,Gold
9562,29399,Recurring Deposit,16-08-24,Closed,169,68909.83,BKID0004951,Silver
9563,1379,Savings,31-08-24,Active,27,36690.99,BKID0004308,Gold
9564,17171,Fixed Deposit,07-04-24,Closed,101,80048.67,BKID0006203,Silver
9565,12262,Fixed Deposit,23-08-24,Active,162,27878.31,BKID0004026,Platinum
9566,5408,Loan,13-03-25,Closed,164,95639.58,BKID0004803,Silver
9567,2341,Fixed Deposit,09-02-25,Active,154,381477.57,BKID0008669,Gold
9568,13447,Loan,12-04-24,Closed,134,82896.51,BKID0006054,Silver
9569,18763,Current,25-10-24,Active,188,302017.86,BKID0004918,Gold
9570,1020,Savings,17-10-24,Closed,31,138623.18,BKID0007850,Platinum
9571,16910,Fixed Deposit,02-02-25,Active,106,424279.11,BKID0001437,Platinum
9572,2734,Recurring Deposit,24-12-24,Active,90,331462.87,BKID0005396,Platinum
9573,3234,Current,23-03-25,Closed,68,117624.7,BKID0003717,Platinum
9574,15445,Recurring Deposit,05-05-24,Closed,199,490599.09,BKID0005672,Silver
9575,3927,Fixed Deposit,25-11-24,Active,15,288854.29,BKID0009817,Gold
9576,19048,Recurring Deposit,16-08-24,Active,195,432411.29,BKID0003971,Platinum
9577,21637,Fixed Deposit,06-05-24,Closed,181,293961.18,BKID0009497,Gold
9578,25697,Recurring Deposit,12-01-25,Closed,13,287725.36,BKID0002423,Platinum
9579,6831,Recurring Deposit,27-09-24,Active,46,320762.92,BKID0008138,Gold
9580,2141,Loan,13-01-25,Active,173,351506.81,BKID0007193,Platinum
9581,16815,Savings,29-09-24,Active,110,60255.69,BKID0007989,Gold
9582,107,Recurring Deposit,13-07-24,Active,74,290048.13,BKID0009379,Platinum
9583,4065,Recurring Deposit,10-12-24,Active,132,218326.81,BKID0009918,Platinum
9584,3641,Current,26-12-24,Closed,32,489035.8,BKID0006264,Silver
9585,1077,Current,17-03-25,Active,89,434837.83,BKID0007882,Gold
9586,9638,Savings,08-08-24,Closed,27,21560.6,BKID0006838,Gold
9587,23018,Savings,03-09-24,Closed,159,491688.14,BKID0006635,Silver
9588,28231,Loan,16-05-24,Active,16,231683.42,BKID0006948,Gold
9589,15351,Savings,02-05-24,Closed,4,457553.8,BKID0001241,Gold
9590,23932,Recurring Deposit,02-07-24,Closed,34,290497.79,BKID0003559,Gold
9591,13784,Recurring Deposit,04-04-24,Closed,183,305300.47,BKID0001305,Silver
9592,29230,Current,14-02-25,Active,177,200944.57,BKID0004965,Platinum
9593,27062,Recurring Deposit,19-11-24,Active,190,8773.58,BKID0001928,Platinum
9594,27020,Fixed Deposit,11-06-24,Active,23,46049.07,BKID0002914,Silver
9595,22942,Current,16-10-24,Closed,76,175807.54,BKID0003942,Silver
9596,16182,Fixed Deposit,19-10-24,Closed,106,184282.57,BKID0005445,Silver
9597,14150,Savings,18-01-25,Closed,161,153672.56,BKID0008183,Silver
9598,21751,Loan,05-09-24,Active,22,307179.4,BKID0002575,Platinum
9599,22,Savings,15-10-24,Closed,59,97845.48,BKID0007748,Gold
9600,3854,Loan,21-12-24,Active,63,428706.59,BKID0008221,Gold
9601,23831,Recurring Deposit,25-05-24,Active,75,241554.11,BKID0003700,Silver
9602,25299,Recurring Deposit,11-05-24,Closed,82,304761.55,BKID0009181,Platinum
9603,20283,Loan,10-09-24,Active,30,203109.96,BKID0001602,Platinum
9604,12587,Recurring Deposit,04-07-24,Active,123,27681.26,BKID0008370,Silver
9605,9284,Recurring Deposit,08-09-24,Closed,175,115467,BKID0008710,Platinum
9606,17447,Current,09-08-24,Closed,3,367254.11,BKID0007077,Silver
9607,27808,Savings,06-07-24,Active,156,432460.75,BKID0004202,Platinum
9608,23844,Loan,27-07-24,Closed,130,102779.94,BKID0004349,Gold
9609,17427,Fixed Deposit,13-12-24,Closed,118,284358.4,BKID0002783,Silver
9610,986,Fixed Deposit,21-02-25,Closed,194,278644.7,BKID0002060,Platinum
9611,18586,Loan,15-03-25,Active,37,85145.72,BKID0003256,Silver
9612,23578,Current,03-09-24,Active,50,401738.37,BKID0008584,Silver
9613,17456,Savings,08-06-24,Closed,63,448790.15,BKID0008152,Gold
9614,9325,Recurring Deposit,24-10-24,Closed,16,246105.77,BKID0002707,Gold
9615,15787,Fixed Deposit,29-11-24,Closed,189,50017.85,BKID0008193,Silver
9616,20240,Fixed Deposit,09-05-24,Active,152,404270.76,BKID0002718,Silver
9617,1210,Fixed Deposit,15-05-24,Closed,112,314299.53,BKID0004639,Gold
9618,21489,Fixed Deposit,26-01-25,Active,187,208952.78,BKID0007313,Gold
9619,15042,Fixed Deposit,27-05-24,Closed,127,478097.97,BKID0003333,Platinum
9620,19555,Loan,14-09-24,Active,124,244354.5,BKID0003083,Gold
9621,10887,Fixed Deposit,14-04-24,Closed,81,338956.32,BKID0001501,Platinum
9622,6952,Fixed Deposit,07-05-24,Active,140,172805.48,BKID0005166,Gold
9623,16328,Savings,08-07-24,Closed,138,160087.64,BKID0004431,Gold
9624,29850,Fixed Deposit,30-11-24,Closed,82,378784.68,BKID0008778,Gold
9625,26551,Loan,18-04-24,Active,112,386032.44,BKID0002900,Gold
9626,3959,Loan,01-06-24,Active,10,420262.67,BKID0008443,Silver
9627,24236,Savings,30-09-24,Closed,78,113905.31,BKID0004169,Gold
9628,26104,Current,03-04-24,Active,121,419014.5,BKID0001511,Gold
9629,16221,Loan,18-04-24,Active,178,216797.99,BKID0004936,Platinum
9630,21408,Recurring Deposit,28-02-25,Closed,67,321320.11,BKID0005529,Platinum
9631,17752,Loan,07-09-24,Active,68,326179.37,BKID0007377,Gold
9632,8544,Loan,18-09-24,Active,2,201375.75,BKID0002709,Gold
9633,4606,Recurring Deposit,27-05-24,Active,164,210513.55,BKID0006400,Gold
9634,22188,Recurring Deposit,01-04-24,Active,157,426817.31,BKID0006306,Gold
9635,3555,Fixed Deposit,27-08-24,Active,66,341541.23,BKID0009196,Gold
9636,16013,Savings,21-07-24,Closed,199,379201.92,BKID0005157,Silver
9637,16086,Loan,20-12-24,Closed,156,141301.87,BKID0006295,Silver
9638,16196,Loan,27-08-24,Closed,31,187663.26,BKID0002921,Platinum
9639,9347,Current,21-05-24,Closed,2,404737.65,BKID0009615,Platinum
9640,17948,Savings,22-10-24,Closed,52,120006.25,BKID0003220,Platinum
9641,8253,Savings,31-05-24,Closed,112,176640.43,BKID0001273,Gold
9642,28284,Current,10-07-24,Active,140,100523.33,BKID0002993,Gold
9643,22762,Loan,05-06-24,Active,174,149708.84,BKID0006930,Platinum
9644,22660,Recurring Deposit,16-11-24,Active,93,27403.3,BKID0002238,Platinum
9645,23118,Recurring Deposit,15-04-24,Active,140,70964.63,BKID0004143,Silver
9646,28020,Current,21-02-25,Active,187,202643.45,BKID0001551,Silver
9647,22125,Savings,16-09-24,Active,192,476847.58,BKID0009105,Platinum
9648,1106,Savings,24-07-24,Closed,162,54998.83,BKID0001819,Platinum
9649,12680,Savings,24-05-24,Closed,175,360437.07,BKID0007647,Gold
9650,11558,Current,28-06-24,Active,135,457158.91,BKID0006172,Silver
9651,28573,Fixed Deposit,11-07-24,Active,70,317399.34,BKID0002751,Silver
9652,24505,Fixed Deposit,26-03-25,Closed,70,492716.08,BKID0004758,Gold
9653,12270,Savings,21-01-25,Active,37,414691.04,BKID0004537,Gold
9654,441,Fixed Deposit,06-06-24,Active,63,61422.5,BKID0002391,Platinum
9655,169,Recurring Deposit,12-12-24,Active,35,444034.78,BKID0003077,Gold
9656,522,Savings,14-11-24,Active,30,66202.17,BKID0003979,Silver
9657,6305,Recurring Deposit,19-02-25,Closed,62,196011.31,BKID0003172,Platinum
9658,23654,Loan,09-07-24,Active,22,168791.58,BKID0008172,Platinum
9659,9070,Savings,08-10-24,Closed,133,436067.99,BKID0007853,Gold
9660,3153,Current,29-04-24,Closed,175,212079.87,BKID0005331,Platinum
9661,23097,Current,30-05-24,Active,145,98723.31,BKID0007672,Silver
9662,22009,Current,28-05-24,Active,178,499599.22,BKID0003686,Platinum
9663,21276,Fixed Deposit,11-01-25,Closed,161,7798.88,BKID0005395,Silver
9664,15691,Current,28-02-25,Active,134,192991.19,BKID0007252,Platinum
9665,7230,Current,04-11-24,Closed,109,373183.83,BKID0003698,Gold
9666,2974,Recurring Deposit,23-11-24,Closed,152,239520.84,BKID0009213,Silver
9667,11660,Fixed Deposit,14-12-24,Active,46,140372.39,BKID0004654,Platinum
9668,28508,Recurring Deposit,04-03-25,Closed,61,394152.64,BKID0002324,Platinum
